Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 12.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
JOTR-LH,06-065-9002,,116.1894,34.0181,1265,Joshua Tree National Monument - Lost Horse Ranger Station
LAVO-ML,06-089-3003,PST,121.5764,40.5403,1756,Lassen Volcanic National Park - Manzanita Lake Fire Stn.
PINN-ES,06-069-0003,PST,121.1556,36.4850,335,Pinnacles National Park - SW of East Entrance Stn.
SEKI-LK,06-107-0006,PST,118.7772,36.5658,1890,Sequoia and Kings Canyon National Parks - Lower Kaweah

Part II - Data
ABBR,PAR,DATE,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23,
LAVO-ML,O3_PPB,1/14/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/15/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/16/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/17/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/18/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/19/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/20/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/21/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/22/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/23/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/24/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/25/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/26/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/27/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/28/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/29/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/30/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,1/31/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/1/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/2/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/3/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/4/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/5/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/6/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/7/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/8/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/9/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/10/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/11/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/12/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/13/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/14/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/15/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/16/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/17/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/18/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/19/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/20/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/21/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/22/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/23/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/24/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/25/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/26/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/27/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,2/28/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/1/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/2/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/3/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/4/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/5/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/6/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/7/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/8/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/9/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/10/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/11/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/12/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/13/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/14/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/15/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/16/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/17/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/18/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/19/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/20/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/21/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/22/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/23/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/24/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/25/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/26/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/27/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/28/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/29/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/30/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,3/31/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/1/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/2/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/3/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/4/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/5/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/6/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/7/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/8/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/9/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/10/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/11/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/12/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/13/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/14/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/15/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/16/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/17/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/18/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/19/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/20/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/21/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/22/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/23/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/24/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/25/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/26/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/27/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/28/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/29/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,4/30/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/1/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/2/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/3/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/4/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/5/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/6/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/7/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/8/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/9/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/10/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/11/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/12/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/13/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/14/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/15/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/16/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/17/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/18/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/19/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/20/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/21/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/22/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/23/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/24/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/25/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/26/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/27/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/28/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/29/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/30/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,5/31/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/1/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/2/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/3/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/4/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/5/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/6/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/7/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/8/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/9/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/10/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/11/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/12/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/13/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/14/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/15/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/16/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/17/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/18/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/19/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/20/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/21/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/22/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/23/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/24/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/25/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/26/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/27/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/28/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/29/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,6/30/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/1/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/2/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/3/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/4/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/5/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/6/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/7/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/8/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/9/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/10/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/11/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/12/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/13/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/14/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/15/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/16/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/17/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/18/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/19/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/20/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/21/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/22/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/23/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/24/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/25/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/26/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/27/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/28/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/29/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/30/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,7/31/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/1/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/2/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/3/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/4/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/5/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/6/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/7/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/8/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/9/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/10/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/11/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/12/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/13/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/14/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/15/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/16/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/17/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/18/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/19/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/20/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/21/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/22/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/23/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/24/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/25/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/26/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/27/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/28/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/29/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/30/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,8/31/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,9/1/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,9/2/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,9/3/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,9/4/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,9/5/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,9/6/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,9/7/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,9/8/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,9/9/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
LAVO-ML,O3_PPB,9/10/1987 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
